426 5.56324 10  1
427 4.50899 8  1
428 0 14  0
429 4.48343 8  1
430 0 13  1
431 0 13  1
432 0 22  1
433 0 7  1
434 4.6296 20  1
435 0 15  1
436 0 11  1
437 0 13  1
438 0 8  1
439 0 9  1
440 0 12  0
441 0 12  1
442 0 17  1
443 0 10  1
444 0 9  1
445 0 13  1
446 6.11241 3  1
447 0 12  1
448 0 10  1
449 0 9  1
450 0 14  1
451 5.21836 12  1
452 5.52745 10  1
453 0 11  1
454 0 13  1
455 0 14  1
456 4.41559 15  1
457 0 13  1
458 4.44346 13  1
459 0 12  1
460 0 14  1
461 0 10  1
462 5.12891 8  1
463 4.2276 10  1
464 0 14  1
465 0 6  1
466 0 7  1
467 0 15  1
468 0 12  1
469 0 12  1
470 0 14  1
471 0 16  1
472 0 9  1
473 0 9  1
474 0 14  1
475 0 3  1
476 0 8  1
477 0 6  1
478 5.07463 8  1
479 0 10  1
480 0 15  1
481 0 12  1
482 4.7371 12  1
483 0 11  1
484 0 12  1
485 0 6  1
486 0 11  1
487 0 10  1
488 0 16  1
489 0 6  1
490 0 8  1
491 4.95149 11  1
492 5.85903 8  1
493 0 5  1
494 3.76288 7  1
495 0 13  1
496 0 11  1
497 0 6  1
498 0 12  1
499 0 9  1
500 0 15  1
501 0 13  1
502 0 11  1
503 5.24883 12  1
504 0 12  1
505 4.7555 12  1
506 0 9  0
507 0 10  1
508 5.22451 11  1
509 0 17  1
510 0 15  1
511 0 6  1
512 4.63871 19  1
513 0 8  1
514 0 10  1
515 4.68527 13  1
516 0 10  0
517 4.60917 10  1
518 0 7  1
519 0 8  1
520 0 7  1
521 0 8  1
522 0 14  1
523 0 14  1
524 0 13  1
525 0 6  1
526 0 9  1
527 0 10  1
528 0 4  1
529 5.06414 7  1
530 3.81248 10  1
531 0 8  1
532 0 10  1
533 0 4  1
534 0 10  1
535 0 6  1
536 0 15  1
537 0 8  1
538 0 9  1
539 0 10  1
540 0 12  1
541 0 14  1
542 0 8  1
543 0 9  1
544 4.85755 13  1
545 0 13  1
546 4.31902 8  1
547 0 12  1
548 0 9  1
549 0 14  1
550 0 13  1
551 0 10  1
552 0 12  1
553 0 10  1
554 0 10  1
555 0 9  1
556 0 11  1
557 0 8  0
558 0 11  1
559 0 8  1
560 5.28736 9  1
561 0 5  1
562 0 14  1
563 4.45065 10  1
564 0 8  1
565 2.49247 13  1
566 0 8  1
567 0 12  1
568 0 13  1
569 0 15  1
570 0 11  1
571 4.59891 18  1
572 0 12  1
573 0 9  1
574 0 16  1
575 2.87214 9  1
576 0 9  1
577 0 13  1
578 0 11  1
579 4.98398 7  1
580 0 11  1
581 6.33763 4  1
582 4.71511 13  1
583 0 10  1
584 5.06757 12  1
585 0 6  1
586 5.84726 13  1
587 3.92801 19  1
588 0 16  1
589 5.26837 9  1
590 0 12  1
591 0 11  1
592 0 8  1
593 0 12  1
594 4.95578 5  1
595 5.00076 12  1
596 4.35694 12  1
597 0 11  1
598 0 7  1
599 4.81926 8  1
600 0 14  0
601 0 3  0
602 0 14  1
603 0 10  1
604 0 8  1
605 0 9  1
606 0 10  1
607 4.35539 13  1
608 0 13  1
609 0 12  1
610 5.3162 9  1
611 0 11  1
612 0 13  1
613 0 14  1
614 0 11  1
615 0 11  1
616 0 23  1
617 0 13  1
618 3.80694 11  1
619 0 10  1
620 3.24063 13  1
621 0 10  1
622 0 6  1
623 0 11  1
624 4.83046 11  0
625 0 10  1
626 0 11  1
627 4.2608 13  1
628 0 16  1
629 0 13  1
630 0 11  1
631 0 14  1
632 0 6  1
633 0 11  1
634 0 5  1
635 4.15548 16  1
636 5.00748 13  1
637 0 6  1
638 4.68633 6  1
639 0 5  1
640 0 15  1
641 0 12  1
642 4.71065 10  1
643 4.8004 8  1
644 0 11  1
645 0 6  1
646 0 8  1
647 5.81208 5  1
648 0 11  1
649 0 10  1
650 0 9  1
651 0 8  1
652 0 12  1
653 0 10  1
654 3.72426 12  1
655 0 14  1
656 5.33281 6  1
657 0 10  1
658 0 10  1
659 0 15  1
660 4.57029 12  1
661 0 10  1
662 0 8  1
663 0 13  1
664 0 12  1
665 0 3  1
666 4.79901 8  1
667 0 8  1
668 5.83491 7  1
669 0 11  1
670 0 14  1
671 0 14  1
672 0 9  0
673 0 15  1
674 0 11  1
675 0 8  1
676 0 10  1
677 0 12  1
678 0 10  1
679 0 17  0
680 0 12  1
681 0 10  1
682 5.07346 9  1
683 0 13  1
684 3.69704 12  0
685 3.54572 9  1
686 0 10  1
687 0 13  1
688 0 7  1
689 5.70014 9  1
690 0 11  1
691 5.75668 9  1
692 0 11  1
693 0 10  1
694 0 11  1
695 0 9  1
696 0 19  1
697 0 13  0
698 0 10  1
699 5.55863 7  1
700 0 5  1
701 4.49809 9  1
702 0 11  1
703 0 8  1
704 0 9  1
705 0 9  1
706 5.33337 9  1
707 0 11  1
708 0 12  1
709 4.18734 9  1
710 6.26776 4  1
711 0 8  1
712 0 11  1
713 0 11  1
714 0 10  1
715 0 14  1
716 0 19  1
717 0 13  1
718 0 5  1
719 0 10  1
720 4.37273 14  1
721 0 13  1
722 4.88244 12  1
723 5.3161 15  1
724 0 8  1
725 5.27156 10  1
726 0 9  1
727 0 10  1
728 0 12  0
729 0 10  1
730 0 14  1
731 0 11  1
732 4.51328 11  1
733 0 11  1
734 0 12  1
735 5.64378 11  1
736 4.74487 3  1
737 5.52166 14  1
738 0 12  1
739 0 9  1
740 5.31894 5  1
741 5.47328 10  1
742 0 13  1
743 0 11  1
744 0 15  1
745 5.14859 11  1
746 0 13  1
747 0 9  1
748 0 11  0
749 0 20  1
750 3.82526 6  1
751 0 9  1
752 5.09706 8  1
753 0 10  1
754 0 9  1
755 0 12  1
756 4.52566 7  1
757 0 8  1
758 5.02635 9  1
759 0 15  1
760 0 10  1
761 5.33489 6  1
762 0 8  1
763 0 5  0
764 0 12  1
765 2.48994 12  1
766 4.07502 16  1
767 0 13  1
768 0 14  1
769 0 9  1
770 0 12  1
771 0 10  1
772 0 14  1
773 0 11  1
774 0 18  1
775 0 6  0
776 0 10  1
777 4.65989 11  1
778 5.07423 18  1
779 0 13  1
780 0 12  1
781 4.24999 8  1
782 0 9  1
783 0 13  1
784 0 11  1
785 0 20  1
786 0 7  1
787 0 6  1
788 0 13  1
789 0 9  0
790 0 17  1
791 0 16  1
792 0 10  1
793 5.00424 11  1
794 0 11  1
795 5.43112 14  0
796 3.96999 12  1
797 4.30628 12  1
798 0 9  0
799 0 12  1
800 0 12  1
801 0 10  1
802 0 13  1
803 5.7127 5  1
804 4.4901 6  1
805 0 11  1
806 5.0113 9  0
807 0 8  1
808 5.27837 14  1
809 0 17  1
810 0 15  1
811 0 16  1
812 5.51947 14  1
813 5.37681 9  1
814 5.46208 5  1
815 0 9  1
816 0 12  1
817 5.24882 11  1
818 0 9  0
819 0 13  1
820 0 9  1
821 0 11  1
822 5.01477 10  1
823 0 10  1
824 0 13  1
825 0 10  1
826 3.5305 13  1
827 0 6  1
828 4.32402 18  1
829 0 6  1
830 0 11  1
831 0 10  1
832 4.17805 10  1
833 0 10  1
834 0 9  1
835 5.80659 8  1
836 0 18  1
837 0 10  1
838 4.96275 13  1
839 0 11  1
840 4.88094 12  1
841 0 12  1
842 0 7  1
843 0 11  1
844 0 14  1
845 0 6  1
846 3.8061 12  0
847 0 10  1
848 4.10986 19  1
849 0 9  1
850 4.93215 13  1
851 0 4  1
852 4.7291 9  1
853 0 4  1
854 0 10  1
855 5.16794 8  1
856 0 12  1
857 0 12  1
858 4.8555 11  1
859 4.59032 12  1
860 3.95453 6  1
861 0 10  1
862 0 7  1
863 5.23917 6  1
864 0 13  1
865 0 14  1
866 0 20  1
867 0 11  1
868 4.62544 9  1
869 0 13  1
870 0 14  1
871 5.24409 9  1
872 0 11  1
873 0 7  1
874 0 14  1
875 0 10  1
876 0 12  1
877 0 10  1
878 5.42284 6  1
879 0 7  1
880 0 15  1
881 0 13  0
882 0 7  1
883 0 16  1
884 5.3434 9  1
885 0 10  1
886 4.04693 10  1
887 0 13  1
888 0 12  1
889 3.96356 14  1
890 0 15  1
891 0 9  1
892 0 9  1
893 0 9  0
894 0 14  1
895 0 15  1
896 0 17  1
897 0 16  1
898 0 16  1
899 4.57627 7  1
900 0 15  1
901 0 10  1
902 0 11  1
903 0 12  1
904 0 8  1
905 4.07029 7  1
906 0 10  1
907 0 10  1
908 0 13  0
909 0 12  1
910 3.49378 14  1
911 0 15  1
912 0 14  1
913 0 7  1
914 0 10  1
915 0 14  1
916 0 9  1
917 0 9  1
918 0 17  1
919 6.12503 4  1
920 0 21  1
921 0 10  1
922 5.587 7  1
923 5.07057 17  1
924 3.367 15  1
925 3.90848 15  1
926 5.03826 13  0
927 0 12  1
928 4.92159 10  1
929 5.16425 11  1
930 4.90489 8  1
931 4.83813 6  1
932 4.9506 9  1
933 4.27635 9  1
934 2.79375 6  0
935 0 16  0
936 5.11377 3  1
937 0 15  1
938 0 15  1
939 4.34826 9  1
940 0 10  1
941 0 15  1
942 4.17937 16  1
943 0 20  1
944 0 12  1
945 0 18  1
946 0 15  1
947 0 10  1
948 0 11  1
949 0 11  1
950 0 16  1
951 0 10  1
952 0 8  0
953 3.68497 7  1
954 0 7  1
955 0 4  1
956 0 11  1
957 0 9  1
958 0 8  1
959 0 17  1
960 0 12  1
961 4.23921 18  1
962 0 6  1
963 0 15  1
964 0 8  1
965 0 9  1
966 5.02488 11  1
967 0 14  1
968 0 10  1
969 0 10  1
970 5.54594 8  1
971 0 9  0
972 2.74871 9  1
973 0 10  1
974 0 13  1
975 0 17  0
976 0 13  1
977 4.43363 14  1
978 4.20302 8  1
979 0 10  1
980 0 8  1
981 0 9  1
982 0 10  1
983 0 8  1
984 0 13  1
985 3.79688 15  1
986 0 12  1
987 0 9  1
988 4.91292 12  1
989 0 10  1
990 5.47609 16  1
991 0 11  1
992 0 9  1
993 0 13  1
994 0 10  1
995 0 11  1
996 5.86001 11  1
997 3.95711 12  1
998 0 11  1
999 5.76668 14  1
1000 4.57522 15  1
1001 0 7  1
1002 0 9  1
1003 0 13  1
1004 0 12  1
1005 0 12  1
1006 0 10  1
1007 3.71983 12  1
1008 0 12  1
1009 0 10  1
1010 0 10  1
1011 3.43644 13  1
1012 0 11  1
1013 0 10  1
1014 3.4508 16  1
1015 0 9  1
1016 0 13  1
1017 0 14  1
1018 0 9  1
1019 0 6  1
1020 0 12  1
1021 0 17  1
1022 4.74201 15  1
1023 5.45173 10  1
1024 0 16  1
1025 0 8  1
1026 0 7  1
1027 4.75704 12  1
1028 0 13  1
1029 4.60267 8  1
1030 0 7  0
1031 3.56967 9  1
1032 0 11  1
1033 0 13  1
1034 0 13  1
1035 0 12  1
1036 0 10  1
1037 0 9  0
1038 0 10  1
1039 0 14  1
1040 0 11  1
1041 0 17  1
1042 0 12  1
1043 0 11  1
1044 0 13  1
1045 0 10  1
1046 4.608 13  1
1047 0 15  1
1048 0 15  1
1049 0 10  1
1050 0 12  1
1051 4.53845 11  1
1052 4.92524 10  1
1053 4.49849 12  1
1054 4.98186 10  1
1055 0 9  1
1056 0 9  1
1057 0 15  1
1058 0 10  1
1059 0 7  1
1060 0 12  1
1061 0 13  1
1062 0 15  1
1063 0 9  1
1064 0 18  1
1065 0 11  1
1066 4.43425 11  1
1067 0 10  1
1068 0 11  1
1069 0 9  1
1070 4.74144 8  1
1071 0 11  1
1072 5.5408 7  0
1073 0 8  1
1074 5.36828 5  1
1075 0 9  1
1076 0 11  1
1077 0 12  1
1078 0 10  1
1079 0 10  1
1080 5.20584 12  1
1081 0 11  1
1082 0 18  1
1083 0 14  1
1084 0 14  1
1085 0 9  1
1086 0 6  1
1087 0 14  1
1088 0 16  1
1089 4.66967 7  1
1090 0 11  1
1091 0 16  1
1092 0 21  1
1093 0 14  1
1094 0 13  1
1095 0 18  1
1096 3.99891 14  1
1097 0 7  1
1098 0 10  1
1099 0 21  1
1100 0 9  1
1101 0 10  1
1102 0 12  1
1103 4.6659 8  1
1104 2.4436 10  1
1105 0 11  1
1106 0 7  1
1107 4.59834 15  1
1108 3.90555 11  1
1109 0 17  1
1110 0 9  0
1111 0 9  1
1112 4.71333 12  1
1113 0 10  0
1114 0 11  1
1115 4.25227 9  1
1116 0 12  1
1117 0 7  1
1118 0 10  1
1119 0 11  1
1120 0 3  1
1121 5.4496 7  1
1122 0 11  1
1123 0 12  1
1124 0 10  1
1125 0 13  1
1126 0 15  1
1127 0 9  1
1128 0 13  1
1129 2.32472 5  1
1130 0 5  1
1131 0 10  0
1132 0 10  1
1133 0 11  1
1134 0 9  1
1135 4.85301 13  1
1136 0 13  1
1137 0 11  1
1138 0 13  1
1139 0 10  1
1140 0 3  1
1141 0 10  1
1142 0 7  1
1143 0 9  1
1144 0 12  1
1145 4.52569 8  1
1146 0 8  1
1147 5.00311 13  1
1148 0 13  1
1149 0 12  1
1150 0 14  1
1151 0 12  1
1152 0 14  1
1153 5.01405 13  1
1154 0 10  1
1155 4.73032 15  1
1156 0 13  1
1157 3.82008 9  1
1158 0 12  1
1159 0 15  1
1160 0 12  1
1161 0 9  1
1162 0 10  1
1163 0 15  1
1164 3.93615 8  1
1165 0 7  0
1166 0 11  1
1167 0 16  1
1168 0 12  1
1169 5.37218 6  1
1170 0 15  1
1171 0 11  1
1172 0 15  1
1173 0 7  1
1174 0 10  1
1175 0 12  1
1176 0 10  1
1177 0 12  1
1178 0 7  1
1179 0 9  1
1180 0 6  1
1181 0 10  1
1182 0 11  1
1183 0 14  1
1184 4.8356 18  1
1185 0 7  1
1186 0 14  1
1187 0 12  1
1188 0 8  1
1189 4.95631 6  1
1190 5.06535 7  1
1191 0 9  1
1192 0 10  1
1193 0 4  1
1194 0 11  1
1195 0 6  1
1196 5.7506 11  1
1197 0 1  1
1198 0 11  1
1199 0 11  1
1200 0 11  1
1201 0 8  0
1202 5.49661 10  1
1203 0 15  1
1204 0 15  1
1205 0 11  1
1206 0 17  1
1207 0 9  1
1208 4.3134 15  0
1209 0 13  1
1210 0 13  1
1211 0 9  1
1212 0 8  1
1213 4.39798 15  1
1214 0 17  1
1215 0 13  0
1216 0 13  1
1217 4.43372 13  1
1218 0 8  1
1219 0 8  1
1220 0 9  1
1221 0 12  1
1222 0 9  1
1223 0 17  1
1224 4.71484 14  1
1225 0 9  1
1226 0 12  1
1227 0 7  1
1228 0 8  1
1229 0 14  1
1230 4.76067 8  1
1231 0 13  1
1232 0 12  1
1233 0 14  1
1234 4.79809 8  1
1235 0 7  1
1236 4.52013 14  1
1237 0 19  1
1238 0 11  1
1239 0 10  1
1240 0 12  1
1241 0 9  1
1242 5.05133 10  1
1243 0 12  1
1244 5.29939 7  1
1245 0 16  1
1246 0 14  1
1247 0 10  1
1248 4.33242 14  1
1249 0 10  0
1250 4.64667 7  1
1251 0 7  1
1252 0 6  1
1253 4.66168 10  1
1254 4.31033 11  1
1255 0 16  1
1256 0 10  1
1257 4.21498 8  1
1258 0 7  1
1259 0 14  1
1260 0 10  1
1261 0 4  0
1262 0 7  1
1263 5.09052 11  1
1264 0 7  1
1265 0 9  1
1266 0 13  0
1267 0 16  1
1268 5.16378 10  1
1269 5.01495 8  1
1270 4.94591 10  1
1271 0 8  1
1272 0 12  1
1273 5.72019 7  1
1274 0 6  1
1275 4.82625 12  1
1276 4.37221 14  0
1277 3.72134 9  1
1278 0 7  1
1279 5.6287 6  1
1280 0 15  1
1281 0 10  1
1282 0 9  1
1283 0 5  1
1284 0 7  1
1285 0 10  0
1286 4.87861 9  1
1287 0 7  1
1288 0 10  1
1289 3.97882 14  0
1290 3.58136 11  1
1291 0 8  1
1292 4.12805 8  1
1293 0 7  1
1294 0 13  1
1295 4.01894 16  1
1296 0 8  1
1297 5.17128 7  1
1298 0 12  1
1299 0 6  1
1300 0 13  1
1301 0 6  1
1302 0 9  1
1303 0 15  1
1304 0 6  1
1305 0 18  1
1306 5.98865 8  1
1307 0 5  1
1308 0 14  1
1309 0 9  1
1310 0 14  1
1311 0 9  0
1312 5.47206 7  1
1313 0 6  1
1314 4.9206 8  1
1315 0 9  1
1316 4.69322 5  1
1317 0 10  0
1318 0 9  1
1319 0 10  1
1320 0 9  1
1321 5.0897 12  1
1322 0 13  1
1323 0 11  1
1324 0 10  1
1325 0 10  1
1326 0 12  0
1327 0 12  1
1328 0 12  1
1329 0 9  1
1330 0 5  1
1331 0 15  1
1332 0 13  1
1333 0 6  1
1334 0 11  0
1335 3.30199 8  1
1336 0 10  1
1337 0 9  1
1338 3.40579 10  0
1339 0 11  1
1340 0 17  1
1341 0 11  1
1342 0 7  0
1343 0 7  1
1344 0 16  1
1345 0 6  1
1346 4.08064 11  1
1347 0 9  1
1348 0 6  1
1349 0 9  1
1350 0 13  1
1351 4.78635 12  1
1352 0 10  1
1353 0 11  1
1354 4.85482 7  1
1355 4.90234 15  1
1356 0 17  1
1357 5.20207 6  1
1358 0 8  0
1359 4.90668 12  1
1360 5.42875 12  1
1361 4.78078 15  1
1362 0 12  1
1363 0 13  1
1364 0 5  1
1365 3.97 9  0
1366 0 13  1
1367 0 8  1
1368 0 9  1
1369 3.80397 10  1
1370 0 9  1
1371 0 5  1
1372 0 10  1
1373 0 8  1
1374 0 9  1
1375 5.71983 12  0
1376 0 9  1
1377 0 10  1
1378 0 12  1
1379 0 15  1
1380 0 9  1
1381 5.52546 9  1
1382 0 4  1
1383 0 10  1
1384 0 8  1
1385 0 14  1
1386 4.26323 10  0
1387 0 12  1
1388 0 11  1
1389 0 14  1
1390 0 10  1
1391 0 10  1
1392 0 14  1
1393 3.94242 13  1
1394 0 16  1
1395 5.42383 9  1
1396 0 14  1
1397 5.48525 10  1
1398 0 13  1
1399 0 18  1
1400 0 15  1
1401 0 10  1
1402 3.88051 6  1
1403 0 10  1
1404 0 10  1
1405 0 12  1
1406 0 11  1
1407 0 12  1
1408 0 13  1
1409 0 10  0
1410 0 11  1
1411 0 19  1
1412 5.974 14  1
1413 4.22837 15  1
1414 0 14  1
1415 0 7  1
1416 0 8  1
1417 0 14  0
1418 0 9  1
1419 4.40249 7  1
1420 0 17  1
1421 0 11  1
1422 0 9  1
1423 0 13  1
1424 0 8  1
1425 0 5  1
1426 0 8  1
1427 5.14195 9  1
1428 0 9  1
1429 0 6  1
1430 0 8  1
1431 0 14  1
1432 0 15  1
1433 0 5  0
1434 0 8  1
1435 0 7  1
1436 5.418 6  1
1437 0 11  1
1438 0 11  1
1439 0 6  1
1440 5.29796 11  1
1441 0 19  1
1442 0 12  1
1443 0 14  1
1444 0 14  1
1445 0 12  1
1446 0 11  1
1447 0 16  1
1448 5.37356 10  1
1449 0 6  1
1450 0 12  1
1451 3.60907 7  1
1452 0 10  1
1453 0 10  1
1454 0 12  0
1455 0 8  1
1456 5.34537 9  1
1457 0 6  1
1458 0 12  1
1459 0 16  1
1460 0 11  1
1461 0 6  1
1462 4.60075 19  1
1463 0 11  1
1464 0 16  1
1465 0 9  1
1466 0 8  1
1467 0 10  1
1468 0 11  1
1469 4.26431 10  1
1470 3.61484 17  1
1471 0 10  1
1472 0 10  1
1473 0 17  1
1474 0 13  1
1475 4.75232 11  1
1476 0 7  1
1477 5.57934 8  0
1478 0 15  1
1479 0 9  0
1480 4.08981 13  0
1481 0 12  1
1482 5.26286 11  1
1483 0 16  1
1484 0 18  1
1485 5.27108 10  1
1486 0 9  0
1487 0 16  1
1488 0 15  1
1489 5.22025 7  1
1490 0 8  1
1491 0 9  1
1492 0 13  1
1493 0 11  1
1494 0 7  1
1495 4.19562 14  1
1496 0 7  1
1497 0 9  1
1498 0 19  0
1499 0 15  1
1500 0 13  1
1501 4.39922 12  1
1502 0 15  1
1503 4.62953 17  0
1504 0 5  1
1505 5.64199 10  1
1506 0 7  1
1507 0 13  1
1508 0 15  1
1509 0 8  1
1510 0 11  1
1511 0 11  1
1512 0 9  1
1513 4.61566 15  1
1514 0 8  1
1515 0 9  1
1516 5.13281 17  1
1517 0 8  1
1518 0 14  1
1519 0 12  1
1520 0 10  1
1521 0 8  1
1522 0 9  1
1523 0 11  1
1524 0 11  1
1525 0 11  1
1526 0 12  1
1527 0 14  1
1528 0 7  1
1529 0 8  1
1530 0 9  1
1531 5.3719 12  1
1532 0 11  1
1533 0 13  0
1534 0 12  0
1535 4.78152 12  1
1536 0 17  1
1537 0 13  1
1538 0 9  1
