1023 4.85072 10  1
1024 0 9  1
1025 0 5  0
1026 0 8  1
1027 4.69024 8  1
1028 0 14  1
1029 5.58434 8  1
1030 0 12  1
1031 5.48028 11  1
1032 0 8  1
1033 0 5  1
1034 0 8  1
1035 0 13  1
1036 0 14  1
1037 0 5  1
1038 0 7  1
1039 0 15  1
1040 0 8  1
1041 0 14  1
1042 0 7  1
1043 0 16  1
1044 0 8  1
1045 0 10  1
1046 5.06375 9  0
1047 0 5  1
1048 0 13  1
1049 0 11  1
1050 0 9  1
1051 5.68387 10  1
1052 4.60741 8  1
1053 5.1281 11  1
1054 5.65991 7  1
1055 0 9  1
1056 0 15  1
1057 0 4  1
1058 0 11  1
1059 0 11  1
1060 0 9  1
1061 0 5  1
1062 0 9  1
1063 0 7  1
1064 0 6  1
1065 0 6  0
1066 5.06486 5  1
1067 0 9  1
1068 0 4  1
1069 0 6  1
1070 4.74159 9  1
1071 0 7  1
1072 4.36176 14  1
1073 0 8  1
1074 6.21075 7  1
1075 0 15  1
1076 0 6  1
1077 0 15  1
1078 0 9  1
1079 0 11  1
1080 4.3338 11  1
1081 0 14  1
1082 0 8  1
1083 0 15  1
1084 0 10  1
1085 0 10  1
1086 0 14  1
1087 0 8  1
1088 0 8  1
1089 4.82084 11  1
1090 0 7  1
1091 0 11  1
1092 0 15  1
1093 0 9  1
1094 0 10  1
1095 0 11  1
1096 4.72566 13  1
1097 0 7  0
1098 0 12  1
1099 0 11  1
1100 0 12  1
1101 0 4  0
1102 0 10  1
1103 4.31574 12  1
1104 1.9971 16  1
1105 0 17  1
1106 0 12  1
1107 6.51584 5  0
1108 5.07546 9  1
1109 0 7  1
1110 0 10  1
1111 0 5  1
1112 6.33625 8  1
1113 0 11  1
1114 0 11  1
1115 4.94109 7  1
1116 0 11  1
1117 0 12  1
1118 0 12  1
1119 0 11  1
1120 0 6  1
1121 4.39039 13  1
1122 0 7  1
1123 0 8  1
1124 0 10  1
1125 0 6  1
1126 0 13  1
1127 0 16  1
1128 0 7  1
1129 4.49064 10  1
1130 0 13  1
1131 0 14  1
1132 0 8  0
1133 0 8  1
1134 0 6  1
1135 2.95628 11  1
1136 0 10  1
1137 0 4  1
1138 0 11  1
1139 0 19  1
1140 0 10  1
1141 0 8  1
1142 0 10  1
1143 0 7  1
1144 0 12  1
1145 5.32441 15  0
1146 0 13  1
1147 3.2978 14  1
1148 0 7  1
1149 0 11  1
1150 0 10  1
1151 0 7  1
1152 0 20  1
1153 5.29636 9  1
1154 0 9  1
1155 5.24071 6  1
1156 0 11  1
1157 5.40631 12  1
1158 0 10  1
1159 0 9  1
1160 0 12  1
1161 0 8  1
1162 0 16  1
1163 0 11  1
1164 5.05647 14  1
1165 0 13  0
1166 0 5  1
1167 0 13  1
1168 0 8  1
1169 5.29621 13  1
1170 0 9  1
1171 0 4  1
1172 0 10  1
1173 0 8  1
1174 0 10  1
1175 0 5  1
1176 0 13  1
1177 0 7  1
1178 0 12  1
1179 0 6  1
1180 0 10  1
1181 0 13  1
1182 0 4  0
1183 0 10  1
1184 6.66636 5  1
1185 0 18  1
1186 0 13  1
1187 0 9  1
1188 0 17  1
1189 5.679 7  1
1190 5.18206 9  1
1191 0 6  1
1192 0 13  1
1193 0 10  1
1194 0 6  1
1195 0 11  1
1196 4.53032 10  1
1197 0 15  1
1198 0 14  1
1199 0 11  1
1200 0 9  1
1201 0 8  1
1202 3.58899 10  1
1203 0 12  1
1204 0 15  1
1205 0 12  1
1206 0 10  1
1207 0 14  1
1208 4.33277 7  1
1209 0 9  1
1210 0 14  1
1211 0 7  1
1212 0 12  1
1213 4.84114 13  1
1214 0 9  1
1215 0 13  1
1216 0 6  1
1217 4.99392 9  1
1218 0 13  1
1219 0 11  1
1220 0 4  1
1221 0 6  1
1222 0 7  1
1223 0 8  1
1224 5.88152 10  1
1225 0 11  1
1226 0 8  1
1227 0 9  1
1228 0 10  1
1229 0 9  1
1230 5.11172 9  1
1231 0 4  1
1232 0 8  1
1233 0 18  1
1234 4.7199 8  1
1235 0 14  1
1236 5.52141 6  1
1237 0 10  1
1238 0 7  1
1239 0 8  0
1240 0 9  1
1241 0 7  1
1242 4.01949 12  1
1243 0 9  1
1244 4.43076 11  1
1245 0 10  1
1246 0 6  1
1247 0 8  1
1248 4.57864 13  1
1249 0 12  1
1250 5.2967 11  1
1251 0 8  1
1252 0 10  1
1253 4.63096 6  1
1254 5.79448 8  1
1255 0 6  1
1256 0 9  1
1257 5.32443 9  1
1258 0 8  1
1259 0 14  1
1260 0 8  0
1261 0 5  1
1262 0 11  1
1263 4.92807 6  1
1264 0 9  1
1265 0 11  1
1266 0 16  1
1267 0 7  1
1268 3.71938 13  1
1269 5.10424 10  1
1270 5.68153 11  1
1271 0 9  1
1272 0 7  1
1273 2.77366 7  1
1274 0 10  1
1275 5.93217 6  1
1276 6.07125 5  1
1277 5.74183 6  1
1278 0 12  0
1279 5.22696 7  1
1280 0 15  1
1281 0 13  1
1282 0 9  1
1283 0 7  1
1284 0 4  1
1285 0 17  1
1286 5.97008 8  1
1287 0 4  1
1288 0 10  1
1289 4.63742 9  1
1290 5.08137 10  1
1291 0 10  1
1292 5.1631 13  1
1293 0 5  1
1294 0 4  0
1295 5.28359 11  1
1296 0 6  1
1297 5.6027 9  0
1298 0 7  1
1299 0 9  1
1300 0 7  1
1301 0 6  1
1302 0 13  1
1303 0 5  1
1304 0 6  1
1305 0 12  1
1306 5.56052 10  1
1307 0 10  1
1308 0 8  1
1309 0 10  1
1310 0 8  1
1311 0 9  1
1312 4.29508 14  1
1313 0 11  1
1314 5.15044 7  1
1315 0 4  1
1316 5.256 15  1
1317 0 9  1
1318 0 14  1
1319 0 7  0
1320 0 9  1
1321 4.16771 14  0
1322 0 13  1
1323 0 9  1
1324 0 8  1
1325 0 15  1
1326 0 6  1
1327 0 10  1
1328 0 8  1
1329 0 17  1
1330 0 13  1
1331 0 10  1
1332 0 10  1
1333 0 11  1
1334 0 7  1
1335 5.66977 7  1
1336 0 9  1
1337 0 14  1
1338 4.31157 12  1
1339 0 10  1
1340 0 12  0
1341 0 13  1
1342 0 10  1
1343 0 5  1
1344 0 12  1
1345 0 8  1
1346 4.62212 12  1
1347 0 7  1
1348 0 11  1
1349 0 14  1
1350 0 8  1
1351 4.5859 11  1
1352 0 6  1
1353 0 12  1
1354 5.03808 9  1
1355 4.83479 3  1
1356 0 7  1
1357 5.20913 12  1
1358 0 12  1
1359 4.1312 14  1
1360 3.46768 14  1
1361 5.40492 15  1
1362 0 8  1
1363 0 6  1
1364 0 7  1
1365 4.39551 9  1
1366 0 5  1
1367 0 7  1
1368 0 10  1
1369 5.23932 13  1
1370 0 7  1
1371 0 5  1
1372 0 7  1
1373 0 10  1
1374 0 11  1
1375 4.7062 10  1
1376 0 7  1
1377 0 10  1
1378 0 8  1
1379 0 9  1
1380 0 10  1
1381 5.27029 10  1
1382 0 10  0
1383 0 9  1
1384 0 6  1
1385 0 13  1
1386 5.67315 9  1
1387 0 6  1
1388 0 8  1
1389 0 14  1
1390 0 10  1
1391 0 8  1
1392 0 8  1
1393 5.10411 10  1
1394 0 10  1
1395 3.48817 10  1
1396 0 4  1
1397 4.84708 18  1
1398 0 10  1
1399 0 10  1
1400 0 7  1
1401 0 11  1
1402 4.20845 10  1
1403 0 17  1
1404 0 14  1
1405 0 5  1
1406 0 6  1
1407 0 13  1
1408 0 8  1
1409 0 7  1
1410 0 13  1
1411 0 11  1
1412 4.82922 8  1
1413 3.98814 8  1
1414 0 7  1
1415 0 12  1
1416 0 13  1
1417 0 18  1
1418 0 8  1
1419 4.3884 5  1
1420 0 8  1
1421 0 7  1
1422 0 10  1
1423 0 2  1
1424 0 15  1
1425 0 10  1
1426 0 14  1
1427 4.72909 11  1
1428 0 8  1
1429 0 10  1
1430 0 6  1
1431 0 6  1
1432 0 12  1
1433 0 10  1
1434 0 4  1
1435 0 9  1
1436 5.37462 5  1
1437 0 15  1
1438 0 10  1
1439 0 13  1
1440 4.32133 7  1
1441 0 5  1
1442 0 9  1
1443 0 9  1
1444 0 10  1
1445 0 7  1
1446 0 11  1
1447 0 4  1
1448 5.1421 13  1
1449 0 13  1
1450 0 6  1
1451 5.52003 7  1
1452 0 6  1
1453 0 12  1
1454 0 12  1
1455 0 9  1
1456 4.68407 13  1
1457 0 8  1
1458 0 7  1
1459 0 7  1
1460 0 11  1
1461 0 9  1
1462 3.82929 3  1
1463 0 9  1
1464 0 9  1
1465 0 11  1
1466 0 4  1
1467 0 7  1
1468 0 9  1
1469 5.37836 12  0
1470 3.63533 11  1
1471 0 13  1
1472 0 8  1
1473 0 13  1
1474 0 13  1
1475 4.87266 7  1
1476 0 9  1
1477 3.66995 9  1
1478 0 11  1
1479 0 12  1
1480 4.4191 9  1
1481 0 13  1
1482 3.57831 11  1
1483 0 5  1
1484 0 14  1
1485 5.65036 10  1
1486 0 12  1
1487 0 10  1
1488 0 8  1
1489 3.14178 9  1
1490 0 10  1
1491 0 8  0
1492 0 10  0
1493 0 7  1
1494 0 9  1
1495 5.57993 5  1
1496 0 9  1
1497 0 8  1
1498 0 8  1
1499 0 11  1
1500 0 6  1
1501 4.47847 11  1
1502 0 9  1
1503 5.536 8  1
1504 0 13  1
1505 4.99037 15  0
1506 0 16  1
1507 0 5  1
1508 0 13  1
1509 0 16  1
1510 0 10  1
1511 0 7  1
1512 0 8  1
1513 3.53049 8  1
1514 0 11  1
1515 0 6  1
1516 4.9033 11  1
1517 0 11  1
1518 0 13  1
1519 0 9  1
1520 0 10  1
1521 0 15  1
1522 0 6  1
1523 0 16  1
1524 0 16  1
1525 0 13  1
1526 0 8  1
1527 0 7  1
1528 0 16  1
1529 0 6  0
1530 0 12  1
1531 5.50276 6  1
1532 0 6  1
1533 0 12  1
1534 0 10  1
1535 4.52959 6  1
1536 0 8  1
1537 0 12  1
1538 0 9  1
